Universitas	Provinsi	Kota	Program Studi	Bidang Ilmu	Jenjang	Daya Tampung 2026	Peminat 2025	Peminat 2025 (Num)	Rasio	Situs
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	MANAJEMEN AGRIBISNIS KAMPUS BONDOWOSO	AGRIBISNIS	Sarjana Terapan	24	53	53	1:3	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	TEKNOLOGI REKAYASA PENGEMASAN	TEKNIK INDUSTRI	Sarjana Terapan	24	Prodi baru/tidak ada data	0	Prodi baru/tidak ada data	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	MANAJEMEN AGRIBISNIS	AGRIBISNIS	Diploma Tiga	48	633	633	1:14	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	PRODUKSI TANAMAN HORTIKULTURA	AGROTEKNOLOGI	Diploma Tiga	24	167	167	1:7	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	PRODUKSI TANAMAN PERKEBUNAN	AGROTEKNOLOGI	Diploma Tiga	24	169	169	1:8	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	TEKNOLOGI INDUSTRI PANGAN	TEKNOLOGI PANGAN	Diploma Tiga	48	628	628	1:14	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	BAHASA INGGRIS	BAHASA INGGRIS	Diploma Tiga	36	363	363	1:11	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	PRODUKSI TERNAK	PETERNAKAN	Diploma Tiga	36	197	197	1:6	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	MANAJEMEN INFORMATIKA	SISTEM INFORMASI	Diploma Tiga	60	500	500	1:9	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	MANAJEMEN AGRIBISNIS (KAMPUS KAB. NGANJUK)	AGRIBISNIS	Diploma Tiga	24	139	139	1:6	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	KETEKNIKAN PERTANIAN	TEKNIK PERTANIAN	Diploma Tiga	36	313	313	1:9	https://www.polije.ac.id/
POLITEKNIK NEGERI JEMBER	Jawa Timur	Kabupate Jember	TEKNIK KOMPUTER	TEKNIK INFORMATIKA	Diploma Tiga	60	400	400	1:7	https://www.polije.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	PERKERETAAPIAN	PERKERETAAPIAN	Sarjana Terapan	48	1374	1374	1:29	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	AKUNTANSI PERPAJAKAN	PERPAJAKAN	Sarjana Terapan	54	497	497	1:10	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	TEKNOLOGI REKAYASA OTOMOTIF	TEKNIK OTOMOTIF	Sarjana Terapan	48	184	184	1:4	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	TEKNOLOGI REKAYASA PERANGKAT LUNAK	REKAYASA PERANGKAT LUNAK	Sarjana Terapan	30	147	147	1:5	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	AKUNTANSI SEKTOR PUBLIK	AKUNTANSI	Sarjana Terapan	42	302	302	1:8	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	PEMASARAN DIGITAL	BISNIS DIGITAL	Sarjana Terapan	30	276	276	1:10	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	TEKNOLOGI REKAYASA ELEKTRONIKA	TEKNIK ELEKTRO	Sarjana Terapan	24	87	87	1:4	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	TEKNOLOGI REKAYASA OTOMASI	TEKNIK INDUSTRI	Sarjana Terapan	24	48	48	1:2	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL	BAHASA INGGRIS	Sarjana Terapan	24	136	136	1:6	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	AKUNTANSI	AKUNTANSI	Diploma Tiga	54	481	481	1:9	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	TEKNOLOGI INFORMASI	TEKNIK INFORMATIKA	Diploma Tiga	48	438	438	1:10	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	TEKNIK KOMPUTER KONTROL	TEKNIK KOMPUTER	Diploma Tiga	48	195	195	1:5	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	BAHASA INGGRIS	BAHASA INGGRIS	Diploma Tiga	24	211	211	1:9	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	TEKNIK LISTRIK	TEKNIK ELEKTRO	Diploma Tiga	48	277	277	1:6	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MADIUN	Jawa Timur	Kota Madiun	ADMINISTRASI BISNIS	ADMINISTRASI BISNIS	Diploma Tiga	48	907	907	1:19	https://pmb.pnm.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK JARINGAN TELEKOMUNIKASI DIGITAL	TEKNIK TELEKOMUNIKASI	Sarjana Terapan	59	375	375	1:7	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	MANAJEMEN REKAYASA KONSTRUKSI	MANAJEMEN	Sarjana Terapan	59	508	508	1:9	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	SISTEM KELISTRIKAN	TEKNIK ELEKTRO	Sarjana Terapan	51	351	351	1:7	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK ELEKTRONIKA	TEKNIK ELEKTRO	Sarjana Terapan	73	727	727	1:10	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK INFORMATIKA	TEKNIK INFORMATIKA	Sarjana Terapan	104	1761	1761	1:17	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNOLOGI KIMIA INDUSTRI	TEKNIK KIMIA	Sarjana Terapan	67	950	950	1:15	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK MESIN PRODUKSI DAN PERAWATAN	TEKNIK MESIN	Sarjana Terapan	68	781	781	1:12	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK OTOMOTIF ELEKTRONIK	TEKNIK OTOMOTIF	Sarjana Terapan	55	237	237	1:5	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN	TEKNIK SIPIL	Sarjana Terapan	25	291	291	1:12	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK ELEKTRONIKA (PSDKU KEDIRI)	TEKNIK ELEKTRO	Sarjana Terapan	24	161	161	1:7	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK MESIN PRODUKSI DAN PERAWATAN (PSDKU KEDIRI)	TEKNIK MESIN	Sarjana Terapan	36	200	200	1:6	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNOLOGI REKAYASA OTOMOTIF (PSDKU LUMAJANG)	TEKNIK OTOMOTIF	Sarjana Terapan	24	44	44	1:2	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK OTOMOTIF ELEKTRONIK (PSDKU PAMEKASAN)	PENDIDIKAN ELEKTRO	Sarjana Terapan	10	15	15	1:2	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	AKUNTANSI MANAJEMEN	AKUNTANSI	Sarjana Terapan	98	1348	1348	1:14	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	KEUANGAN	KEUANGAN DAN PERBANKAN	Sarjana Terapan	37	638	638	1:18	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	MANAJEMEN PEMASARAN	MANAJEMEN	Sarjana Terapan	86	999	999	1:12	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL	BAHASA INGGRIS	Sarjana Terapan	37	635	635	1:18	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	PENGELOLAAN ARSIP DAN REKAMAN INFORMASI	KEARSIPAN	Sarjana Terapan	25	480	480	1:20	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	USAHA PERJALANAN WISATA	PARIWISATA	Sarjana Terapan	25	316	316	1:13	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	KEUANGAN (PSDKU KEDIRI)	KEUANGAN DAN PERBANKAN	Sarjana Terapan	36	382	382	1:11	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	AKUNTANSI MANAJEMEN (PSDKU PAMEKASAN)	AKUNTANSI	Sarjana Terapan	10	62	62	1:7	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	SISTEM INFORMASI BISNIS	SISTEM INFORMASI	Sarjana Terapan	80	886	886	1:12	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	BAHASA INGGRIS UNTUK INDUSTRI PARIWISATA	BAHASA INGGRIS	Sarjana Terapan	25	342	342	1:14	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNOLOGI PERTAMBANGAN	TEKNIK PERTAMBANGAN	Diploma Tiga	37	2076	2076	1:57	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK KIMIA	TEKNIK KIMIA	Diploma Tiga	55	1106	1106	1:21	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNOLOGI KONSTRUKSI JALAN, JEMBATAN, DAN BANGUNAN AIR	TEKNIK SIPIL	Diploma Tiga	37	496	496	1:14	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNOLOGI SIPIL (KAMPUS KAB LUMAJANG)	TEKNIK SIPIL	Diploma Tiga	32	144	144	1:5	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNOLOGI INFORMASI (KAMPUS KAB LUMAJANG)	TEKNIK INFORMATIKA	Diploma Tiga	36	151	151	1:5	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK LISTRIK	TEKNIK ELEKTRO	Diploma Tiga	39	466	466	1:12	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	AKUNTANSI, KAMPUS KEDIRI	AKUNTANSI	Diploma Tiga	60	586	586	1:10	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK MESIN, KAMPUS KEDIRI	TEKNIK MESIN	Diploma Tiga	52	341	341	1:7	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	MANAJEMEN INFORMATIKA (KAMPUS KAB PAMEKASAN)	SISTEM INFORMASI	Diploma Tiga	10	74	74	1:8	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	AKUNTANSI (KAMPUS KAB LUMAJANG)	AKUNTANSI	Diploma Tiga	36	164	164	1:5	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	ADMINISTRASI BISNIS	ADMINISTRASI BISNIS	Diploma Tiga	73	2797	2797	1:39	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	AKUNTANSI	AKUNTANSI	Diploma Tiga	61	1503	1503	1:25	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	MANAJEMEN INFORMATIKA, KAMPUS KEDIRI	SISTEM INFORMASI	Diploma Tiga	60	534	534	1:9	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK MESIN	TEKNIK MESIN	Diploma Tiga	86	1475	1475	1:18	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK SIPIL	TEKNIK SIPIL	Diploma Tiga	38	1591	1591	1:42	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK ELEKTRONIKA	TEKNIK ELEKTRO	Diploma Tiga	59	766	766	1:13	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNIK TELEKOMUNIKASI	TEKNIK TELEKOMUNIKASI	Diploma Tiga	41	519	519	1:13	http://spmb.polinema.ac.id/
POLITEKNIK NEGERI MALANG	Jawa Timur	Kota Malang	TEKNOLOGI PEMELIHARAAN PESAWAT UDARA	TEKNIK MESIN	Diploma Tiga	20	Prodi baru/tidak ada data	0	Prodi baru/tidak ada data	http://spmb.polinema.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK KESELAMATAN DAN KESEHATAN KERJA	KESELAMATAN DAN KESEHATAN KERJA	Sarjana Terapan	127	3255	3255	1:26	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK DESAIN DAN MANUFAKTUR	TEKNIK MESIN	Sarjana Terapan	48	278	278	1:6	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK PENGELASAN	TEKNIK MESIN	Sarjana Terapan	48	556	556	1:12	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK PERPIPAAN	TEKNIK MESIN	Sarjana Terapan	67	321	321	1:5	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK OTOMASI	TEKNIK INDUSTRI	Sarjana Terapan	67	314	314	1:5	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK PENGOLAHAN LIMBAH	TEKNIK LINGKUNGAN	Sarjana Terapan	67	566	566	1:9	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK PERANCANGAN DAN KONSTRUKSI KAPAL	TEKNIK PERKAPALAN	Sarjana Terapan	54	363	363	1:7	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK PERMESINAN KAPAL	TEKNIK PERKAPALAN	Sarjana Terapan	54	455	455	1:9	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK KELISTRIKAN KAPAL	TEKNIK PERKAPALAN	Sarjana Terapan	54	256	256	1:5	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	MANAJEMEN BISNIS	MANAJEMEN	Sarjana Terapan	102	1219	1219	1:12	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI REKAYASA ENERGI BERKELANJUTAN	TEKNIK ENERGI	Sarjana Terapan	31	211	211	1:7	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI REKAYASA KONSTRUKSI PERKAPALAN	TEKNIK PERKAPALAN	Sarjana Terapan	31	191	191	1:7	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI REKAYASA INSTRUMENTASI	TEKNIK ELEKTRO	Sarjana Terapan	12	Prodi baru/tidak ada data	0	Prodi baru/tidak ada data	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK KELISTRIKAN KAPAL	TEKNIK PERKAPALAN	Diploma Tiga	45	504	504	1:12	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK PERMESINAN KAPAL	TEKNIK PERKAPALAN	Diploma Tiga	45	799	799	1:18	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK PERANCANGAN DAN KONSTRUKSI KAPAL	TEKNIK PERKAPALAN	Diploma Tiga	45	803	803	1:18	https://pmb.ppns.ac.id/
POLITEKNIK PERKAPALAN NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK BANGUNAN KAPAL	TEKNIK PERKAPALAN	Diploma Tiga	45	452	452	1:11	https://pmb.ppns.ac.id/
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK ELEKTRONIKA	TEKNIK ELEKTRO	Sarjana Terapan	60	808	808	1:14	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK TELEKOMUNIKASI	TEKNIK TELEKOMUNIKASI	Sarjana Terapan	48	375	375	1:8	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK ELEKTRO INDUSTRI	TEKNIK ELEKTRO	Sarjana Terapan	48	876	876	1:19	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK INFORMATIKA	TEKNIK INFORMATIKA	Sarjana Terapan	48	1417	1417	1:30	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK KOMPUTER	TEKNIK INFORMATIKA	Sarjana Terapan	48	593	593	1:13	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK MEKATRONIKA	TEKNIK MEKATRONIKA	Sarjana Terapan	48	500	500	1:11	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	SISTEM PEMBANGKIT ENERGI	TEKNIK ENERGI	Sarjana Terapan	48	518	518	1:11	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI GAME	TEKNIK INFORMATIKA	Sarjana Terapan	48	409	409	1:9	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI REKAYASA INTERNET	TEKNIK KOMPUTER	Sarjana Terapan	43	338	338	1:8	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI REKAYASA MULTIMEDIA	TEKNIK KOMPUTER	Sarjana Terapan	43	319	319	1:8	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	SAINS DATA TERAPAN	STATISTIKA	Sarjana Terapan	43	582	582	1:14	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	BISNIS DIGITAL	BISNIS DIGITAL	Sarjana Terapan	36	Prodi baru/tidak ada data	0	Prodi baru/tidak ada data	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI REKAYASA PERANCANGAN MANUFAKTUR	TEKNIK MESIN	Sarjana Terapan	24	Prodi baru/tidak ada data	0	Prodi baru/tidak ada data	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI REKAYASA KESELAMATAN	KESELAMATAN DAN KESEHATAN KERJA	Sarjana Terapan	24	Prodi baru/tidak ada data	0	Prodi baru/tidak ada data	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI MULTIMEDIA BROADCASTING (KAMPUS KAB LAMONGAN)	TEKNOLOGI MULTIMEDIA DAN BROADCASTING	Diploma Tiga	19	93	93	1:5	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK ELEKTRO INDUSTRI	TEKNIK ELEKTRO	Diploma Tiga	31	1400	1400	1:46	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK INFORMATIKA (KAMPUS KAB SUMENEP)	TEKNIK INFORMATIKA	Diploma Tiga	12	69	69	1:6	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK ELEKTRONIKA	TEKNIK ELEKTRO	Diploma Tiga	24	940	940	1:40	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI MULTIMEDIA BROADCASTING (KAMPUS KAB. SUMENEP)	TEKNOLOGI MULTIMEDIA DAN BROADCASTING	Diploma Tiga	12	19	19	1:2	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK INFORMATIKA (KAMPUS KAB LAMONGAN)	TEKNIK INFORMATIKA	Diploma Tiga	24	192	192	1:8	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNOLOGI MULTIMEDIA DAN BROADCASTING	ILMU KOMUNIKASI	Diploma Tiga	24	801	801	1:34	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK INFORMATIKA	TEKNIK INFORMATIKA	Diploma Tiga	24	1974	1974	1:83	https://pmb.pens.ac.id/)
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA	Jawa Timur	Kota Surabaya	TEKNIK TELEKOMUNIKASI	TEKNIK TELEKOMUNIKASI	Diploma Tiga	24	635	635	1:27	https://pmb.pens.ac.id/)
POLITEKNIK NEGERI MADURA	Jawa Timur	Kabupaten Sampang	TEKNOLOGI REKAYASA KESELAMATAN	KESELAMATAN DAN KESEHATAN KERJA	Sarjana Terapan	28	75	75	1:3	https://www.portal-pmb.poltera.ac.idb.poltera.ac.id
POLITEKNIK NEGERI MADURA	Jawa Timur	Kabupaten Sampang	TEKNOLOGI REKAYASA OTOMASI	TEKNIK INDUSTRI	Sarjana Terapan	12	21	21	1:2	https://www.portal-pmb.poltera.ac.idb.poltera.ac.id
POLITEKNIK NEGERI MADURA	Jawa Timur	Kabupaten Sampang	PROMOSI KESEHATAN	KESEHATAN MASYARAKAT	Sarjana Terapan	28	120	120	1:5	https://www.portal-pmb.poltera.ac.idb.poltera.ac.id
POLITEKNIK NEGERI MADURA	Jawa Timur	Kabupaten Sampang	TEKNOLOGI REKAYASA INFORMATIKA INDUSTRI	TEKNIK INDUSTRI	Sarjana Terapan	24	Prodi baru/tidak ada data	0	Prodi baru/tidak ada data	https://www.portal-pmb.poltera.ac.idb.poltera.ac.id
POLITEKNIK NEGERI MADURA	Jawa Timur	Kabupaten Sampang	TEKNIK MESIN ALAT BERAT	TEKNIK MESIN	Diploma Tiga	28	72	72	1:3	https://www.portal-pmb.poltera.ac.idb.poltera.ac.id
POLITEKNIK NEGERI MADURA	Jawa Timur	Kabupaten Sampang	TEKNIK LISTRIK INDUSTRI	TEKNIK ELEKTRO	Diploma Tiga	24	57	57	1:3	https://www.portal-pmb.poltera.ac.idb.poltera.ac.id
POLITEKNIK NEGERI MADURA	Jawa Timur	Kabupaten Sampang	TEKNIK BANGUNAN KAPAL	TEKNIK PERKAPALAN	Diploma Tiga	24	42	42	1:2	https://www.portal-pmb.poltera.ac.idb.poltera.ac.id
POLITEKNIK NEGERI MADURA	Jawa Timur	Kabupaten Sampang	KEPERAWATAN	KEPERAWATAN	Diploma Tiga	60	413	413	1:7	https://www.portal-pmb.poltera.ac.idb.poltera.ac.id
POLITEKNIK NEGERI PONTIANAK	Kalimantan Barat	Kota Pontianak	PERENCANAAN PERUMAHAN & PEMUKIMAN	PERENCANAAN WILAYAH DAN KOTA	Sarjana Terapan	70	180	180	1:3	https://spmb.polnep.ac.id/
POLITEKNIK NEGERI PONTIANAK	Kalimantan Barat	Kota Pontianak	TEKNIK MESIN	TEKNIK MESIN	Sarjana Terapan	40	296	296	1:8	https://spmb.polnep.ac.id/
POLITEKNIK NEGERI PONTIANAK	Kalimantan Barat	Kota Pontianak	MANAJEMEN PERKEBUNAN	AGRIBISNIS	Sarjana Terapan	40	190	190	1:5	https://spmb.polnep.ac.id/
POLITEKNIK NEGERI PONTIANAK	Kalimantan Barat	Kota Pontianak	BUDIDAYA TANAMAN PERKEBUNAN	AGROTEKNOLOGI	Sarjana Terapan	40	188	188	1:5	https://spmb.polnep.ac.id/
POLITEKNIK NEGERI PONTIANAK	Kalimantan Barat	Kota Pontianak	DESAIN KAWASAN BINAAN	PERENCANAAN WILAYAH DAN KOTA	Sarjana Terapan	27	30	30	1:2	https://spmb.polnep.ac.id/
POLITEKNIK NEGERI PONTIANAK	Kalimantan Barat	Kota Pontianak	ARSITEKTUR BANGUNAN GEDUNG	TEKNIK SIPIL	Sarjana Terapan	60	159	159	1:3	https://spmb.polnep.ac.id/
POLITEKNIK NEGERI PONTIANAK	Kalimantan Barat	Kota Pontianak	ADMINISTRASI NEGARA	ADMINISTRASI PUBLIK	Sarjana Terapan	85	1075	1075	1:13	https://spmb.polnep.ac.id/
POLITEKNIK NEGERI PONTIANAK	Kalimantan Barat	Kota Pontianak	ADMINISTRASI BISNIS OTOMOTIF	ADMINISTRASI BISNIS	Sarjana Terapan	40	118	118	1:3	https://spmb.polnep.ac.id/
